id,sid,sex,cycle,childs,childbirth,dob,deadwood_days,pregancy_days,group_id,group_past,event,milking_days,date,remark
7059,7059,F,1,FA,1,7/10/2020,0,49,9,9,ОСЕМЕН,63,7/8/2022,501H14018
7059,7059,F,1,FA,1,7/10/2020,0,49,9,9,НА_СХЕМУ,63,7/8/2022,13
7082,7082,F,1,FA,1,7/12/2020,0,49,8,8,ОСЕМЕН,60,7/8/2022,501H14018
7082,7082,F,1,FA,1,7/12/2020,0,49,8,8,НА_СХЕМУ,60,7/8/2022,13
7083,7083,F,1,MAMA,1,7/12/2020,0,0,9,9,ОСЕМЕН,63,7/8/2022,501H14018
7083,7083,F,1,MAMA,1,7/12/2020,0,0,9,9,НА_СХЕМУ,63,7/8/2022,13
7111,7111,F,1,FA,1,7/14/2020,0,0,4,5,НА_СХЕМУ,64,7/8/2022,13
7111,7111,F,1,FA,1,7/14/2020,0,0,4,5,ОСЕМЕН,64,7/8/2022,501H14018
7120,7120,F,1,FA,1,7/15/2020,0,0,21,9,КЕТОЗ,3,7/8/2022,КЕТОЗ1
7132,7132,F,1,FA,1,7/17/2020,0,0,9,9,НА_СХЕМУ,65,7/8/2022,13
7132,7132,F,1,FA,1,7/17/2020,0,0,9,9,ОСЕМЕН,65,7/8/2022,501H14018
7143,7143,F,1,FA,1,7/19/2020,0,49,8,8,НА_СХЕМУ,63,7/8/2022,13
7143,7143,F,1,FA,1,7/19/2020,0,49,8,8,ОСЕМЕН,63,7/8/2022,501H14018
7150,7150,F,1,MA,1,7/20/2020,0,0,2,9,ЗДОРОВА,21,7/8/2022,МАСТИТ
7153,7153,F,1,FA,1,7/20/2020,0,43,3,3,ЗДОРОВА,56,7/8/2022,МАСТИТ
7172,7172,F,1,FA,1,7/23/2020,0,49,9,9,ОСЕМЕН,64,7/8/2022,501H14018
7172,7172,F,1,FA,1,7/23/2020,0,49,9,9,НА_СХЕМУ,64,7/8/2022,13
7206,7206,F,1,FA,1,7/27/2020,0,0,9,9,ОСЕМЕН,59,7/8/2022,501H14018
7206,7206,F,1,FA,1,7/27/2020,0,0,9,9,НА_СХЕМУ,59,7/8/2022,13
8016,8016,F,1,FA,1,8/2/2020,0,0,9,9,НА_СХЕМУ,62,7/8/2022,13
8016,8016,F,1,FA,1,8/2/2020,0,0,9,9,ОСЕМЕН,62,7/8/2022,501H14018
8174,8174,F,1,MA,3,8/20/2020,0,0,12,12,ЗДОРОВА,23,7/8/2022,ХРОМОТА
8196,8196,F,1,FA,1,8/22/2020,0,0,2,8,МЕТРИТ,17,7/8/2022,Э3
9017,9017,F,1,FA,1,9/3/2020,0,0,2,8,МЕТРИТ,17,7/8/2022,Э3
9033,9033,F,1,FA,1,9/6/2020,0,0,44,8,ПЕРЕВОД,8,7/8/2022,F044T002
9050,9050,F,1,FA,1,9/8/2020,0,0,44,9,МЕТРИТ,0,7/8/2022,Э1
9050,9050,F,1,FA,1,9/8/2020,0,0,18,9,ОТЕЛ,0,7/8/2022,-
9075,9075,F,1,FA,2,9/11/2020,0,0,21,8,КЕТОЗ,5,7/8/2022,КЕТОЗ2
9096,9096,F,1,FA,1,9/13/2020,0,0,2,1,РАСЧКОП,14,7/8/2022,КАН
9102,9102,F,1,FA,1,9/15/2020,0,0,21,8,КЕТОЗ,4,7/8/2022,КЕТОЗ1
9109,9109,F,1,MA,1,9/16/2020,0,0,44,9,ПЕРЕВОД,1,7/8/2022,F044T021
9121,9121,F,1,FA,1,9/17/2020,0,0,44,9,ПРОФОТ,0,7/8/2022,ПРОФ2
9121,9121,F,1,FA,1,9/17/2020,0,0,18,9,ОТЕЛ,0,7/8/2022,-
9181,9181,F,1,MA,2,9/23/2020,0,0,21,8,КЕТОЗ,1,7/8/2022,КЕТОЗ1
9181,9181,F,1,MA,2,9/23/2020,0,0,44,8,ПЕРЕВОД,1,7/8/2022,F044T021
12155,12155,F,0,,0,12/19/2020,0,214,33,11,БОЛЕЗНЬ,566,7/8/2022,БУР1_?
12155,12155,F,0,,0,12/19/2020,0,214,33,11,БОЛЕЗНЬ,566,7/8/2022,СУСТАВ
12155,12155,F,0,,0,12/19/2020,0,214,33,11,ПЕРЕВОД,566,7/8/2022,F033T046
20731,11043412420731,F,0,,0,5/3/2021,0,49,24,28,ОСЕМЕН,431,7/8/2022,501H15515
20808,11044621920808,F,0,,0,5/18/2021,0,0,30,46,ОСЕМЕН,416,7/8/2022,501H15515
20830,11045013820830,F,0,,0,5/21/2021,0,0,24,30,ОСЕМЕН,413,7/8/2022,501H15515
20840,11045243120840,F,0,,0,5/22/2021,0,49,30,28,ОСЕМЕН,412,7/8/2022,501H15515
20890,11046089720890,F,0,,0,5/31/2021,0,0,30,40,ОСЕМЕН,403,7/8/2022,1H15689
20912,11046443620912,F,0,,0,6/4/2021,0,49,24,28,ОСЕМЕН,399,7/8/2022,1H15689
20955,11047235520955,F,0,,0,6/11/2021,0,49,24,30,ОСЕМЕН,392,7/8/2022,1H15689
20958,11047305620958,F,0,,0,6/12/2021,0,49,24,28,ОСЕМЕН,391,7/8/2022,501H15515
20965,11047462520965,F,0,,0,6/13/2021,0,49,29,28,ОСЕМЕН,390,7/8/2022,501H15515
21021,11048469921021,F,0,,0,6/24/2021,0,49,24,28,ОСЕМЕН,379,7/8/2022,501H15515
21022,11048487121022,F,0,,0,6/24/2021,0,0,24,30,ОСЕМЕН,379,7/8/2022,501H15515
21672,11070551521672,F,0,,0,10/12/2021,0,0,34,34,ПАЛА,269,7/8/2022,ПАЛА ; Травмы ; УВЗ5
22647,13899938922647,F,0,,0,4/8/2022,0,0,38,38,ВАКЦИН,91,7/8/2022,КОГЛАВАК
22648,13900181322648,F,0,,0,4/8/2022,0,0,38,38,ВАКЦИН,91,7/8/2022,КОГЛАВАК
22649,13900803222649,F,0,,0,4/8/2022,0,0,38,38,ВАКЦИН,91,7/8/2022,КОГЛАВАК
22650,13901404822650,F,0,,0,4/9/2022,0,0,38,38,ВАКЦИН,90,7/8/2022,КОГЛАВАК
22651,13901828822651,F,0,,0,4/9/2022,0,0,38,38,ВАКЦИН,90,7/8/2022,КОГЛАВАК
22652,13901962522652,F,0,,0,4/9/2022,0,0,38,38,ВАКЦИН,90,7/8/2022,КОГЛАВАК
22654,13903010122654,F,0,,0,4/9/2022,0,0,38,38,ВАКЦИН,90,7/8/2022,КОГЛАВАК
22655,13903047322655,F,0,,0,4/9/2022,0,0,38,38,ВАКЦИН,90,7/8/2022,КОГЛАВАК
22656,13903154722656,F,0,,0,4/9/2022,0,0,38,38,ВАКЦИН,90,7/8/2022,КОГЛАВАК
22657,13903219822657,F,0,,0,4/9/2022,0,0,38,38,ВАКЦИН,90,7/8/2022,КОГЛАВАК
22658,13903520922658,F,0,,0,4/9/2022,0,0,38,38,ВАКЦИН,90,7/8/2022,КОГЛАВАК
22659,13903842722659,F,0,,0,4/9/2022,0,0,38,38,ВАКЦИН,90,7/8/2022,КОГЛАВАК
22660,13903988822660,F,0,,0,4/9/2022,0,0,38,38,ВАКЦИН,90,7/8/2022,КОГЛАВАК
22661,13904094422661,F,0,,0,4/9/2022,0,0,38,38,ВАКЦИН,90,7/8/2022,КОГЛАВАК
22662,13904196722662,F,0,,0,4/10/2022,0,0,38,38,ВАКЦИН,89,7/8/2022,КОГЛАВАК
22663,13904227022663,F,0,,0,4/10/2022,0,0,38,38,ВАКЦИН,89,7/8/2022,КОГЛАВАК
22664,13904267622664,F,0,,0,4/10/2022,0,0,38,38,ВАКЦИН,89,7/8/2022,КОГЛАВАК
22665,13904400322665,F,0,,0,4/10/2022,0,0,38,38,ВАКЦИН,89,7/8/2022,КОГЛАВАК
22666,13904521622666,F,0,,0,4/11/2022,0,0,38,38,ВАКЦИН,88,7/8/2022,КОГЛАВАК
22667,13904672722667,F,0,,0,4/11/2022,0,0,38,38,ВАКЦИН,88,7/8/2022,КОГЛАВАК
22668,13905096822668,F,0,,0,4/11/2022,0,0,38,38,ВАКЦИН,88,7/8/2022,КОГЛАВАК
22669,13905469722669,F,0,,0,4/11/2022,0,0,38,38,ВАКЦИН,88,7/8/2022,КОГЛАВАК
22670,13905811022670,F,0,,0,4/12/2022,0,0,38,38,ВАКЦИН,87,7/8/2022,КОГЛАВАК
22671,13905930822671,F,0,,0,4/12/2022,0,0,38,38,ВАКЦИН,87,7/8/2022,КОГЛАВАК
22672,13906043922672,F,0,,0,4/12/2022,0,0,38,38,ВАКЦИН,87,7/8/2022,КОГЛАВАК
22673,13906108022673,F,0,,0,4/13/2022,0,0,38,38,ВАКЦИН,86,7/8/2022,КОГЛАВАК
22674,13906930722674,F,0,,0,4/13/2022,0,0,38,38,ВАКЦИН,86,7/8/2022,КОГЛАВАК
22675,13907156822675,F,0,,0,4/13/2022,0,0,38,38,ВАКЦИН,86,7/8/2022,КОГЛАВАК
22676,13907281422676,F,0,,0,4/13/2022,0,0,38,38,ВАКЦИН,86,7/8/2022,КОГЛАВАК
22677,13907463822677,F,0,,0,4/13/2022,0,0,38,38,ВАКЦИН,86,7/8/2022,КОГЛАВАК
22678,13907476022678,F,0,,0,4/14/2022,0,0,38,38,ВАКЦИН,85,7/8/2022,КОГЛАВАК
22680,13908423122680,F,0,,0,4/14/2022,0,0,38,38,ВАКЦИН,85,7/8/2022,КОГЛАВАК
22681,13908453822681,F,0,,0,4/14/2022,0,0,38,38,ВАКЦИН,85,7/8/2022,КОГЛАВАК
22682,13908473622682,F,0,,0,4/14/2022,0,0,38,38,ВАКЦИН,85,7/8/2022,КОГЛАВАК
22683,13908519622683,F,0,,0,4/14/2022,0,0,38,38,ВАКЦИН,85,7/8/2022,КОГЛАВАК
22684,13909197022684,F,0,,0,4/14/2022,0,0,38,38,ВАКЦИН,85,7/8/2022,КОГЛАВАК
22770,13920612322770,F,0,,0,5/2/2022,0,0,38,38,ВАКЦИН,67,7/8/2022,КОГЛАВАК
22788,13924993322788,F,0,,0,5/6/2022,0,0,16,38,ВАКЦИН,63,7/8/2022,КОГЛАВАК
22789,13925092322789,F,0,,0,5/6/2022,0,0,16,38,ВАКЦИН,63,7/8/2022,КОГЛАВАК
22790,13925191322790,F,0,,0,5/6/2022,0,0,16,38,ВАКЦИН,63,7/8/2022,КОГЛАВАК
22791,13925341422791,F,0,,0,5/6/2022,0,0,16,38,ВАКЦИН,63,7/8/2022,КОГЛАВАК
22792,13925456022792,F,0,,0,5/6/2022,0,0,16,38,ВАКЦИН,63,7/8/2022,КОГЛАВАК
22793,13925549222793,F,0,,0,5/7/2022,0,0,16,38,ВАКЦИН,62,7/8/2022,КОГЛАВАК
22794,13925761322794,F,0,,0,5/7/2022,0,0,16,38,ВАКЦИН,62,7/8/2022,КОГЛАВАК
22795,13925791022795,F,0,,0,5/7/2022,0,0,16,38,ВАКЦИН,62,7/8/2022,КОГЛАВАК
22796,13926538422796,F,0,,0,5/7/2022,0,0,16,38,ВАКЦИН,62,7/8/2022,КОГЛАВАК
22797,13926796822797,F,0,,0,5/7/2022,0,0,16,38,ВАКЦИН,62,7/8/2022,КОГЛАВАК
22798,13926852922798,F,0,,0,5/7/2022,0,0,16,38,ВАКЦИН,62,7/8/2022,КОГЛАВАК
22799,13926978222799,F,0,,0,5/7/2022,0,0,16,38,ВАКЦИН,62,7/8/2022,КОГЛАВАК
22800,13927136622800,F,0,,0,5/8/2022,0,0,16,38,ВАКЦИН,61,7/8/2022,КОГЛАВАК
22801,13927174722801,F,0,,0,5/8/2022,0,0,16,38,ВАКЦИН,61,7/8/2022,КОГЛАВАК
22802,13927364422802,F,0,,0,5/9/2022,0,0,16,38,ВАКЦИН,60,7/8/2022,КОГЛАВАК
22803,13927590422803,F,0,,0,5/9/2022,0,0,16,38,ВАКЦИН,60,7/8/2022,КОГЛАВАК
22804,13927873422804,F,0,,0,5/9/2022,0,0,16,38,ВАКЦИН,60,7/8/2022,КОГЛАВАК
22805,13927900522805,F,0,,0,5/9/2022,0,0,16,38,ВАКЦИН,60,7/8/2022,КОГЛАВАК
22806,13928262922806,F,0,,0,5/9/2022,0,0,16,38,ВАКЦИН,60,7/8/2022,КОГЛАВАК
22807,13928458322807,F,0,,0,5/9/2022,0,0,16,38,ВАКЦИН,60,7/8/2022,КОГЛАВАК
22808,13928943422808,F,0,,0,5/9/2022,0,0,16,38,ВАКЦИН,60,7/8/2022,КОГЛАВАК
22809,13929211522809,F,0,,0,5/10/2022,0,0,16,38,ВАКЦИН,59,7/8/2022,КОГЛАВАК
22810,13929366722810,F,0,,0,5/10/2022,0,0,16,38,ВАКЦИН,59,7/8/2022,КОГЛАВАК
22811,16314506422811,F,0,,0,5/10/2022,0,0,16,38,ВАКЦИН,59,7/8/2022,КОГЛАВАК
22812,16314551022812,F,0,,0,5/11/2022,0,0,16,38,ВАКЦИН,58,7/8/2022,КОГЛАВАК
22813,16314610422813,F,0,,0,5/11/2022,0,0,16,38,ВАКЦИН,58,7/8/2022,КОГЛАВАК
22814,16314679922814,F,0,,0,5/11/2022,0,0,16,38,ВАКЦИН,58,7/8/2022,КОГЛАВАК
22815,16315213622815,F,0,,0,5/11/2022,0,0,16,38,ВАКЦИН,58,7/8/2022,КОГЛАВАК
22816,16315285422816,F,0,,0,5/12/2022,0,0,16,38,ВАКЦИН,57,7/8/2022,КОГЛАВАК
22817,16315553522817,F,0,,0,5/12/2022,0,0,16,38,ВАКЦИН,57,7/8/2022,КОГЛАВАК
22818,16315825722818,F,0,,0,5/12/2022,0,0,16,38,ВАКЦИН,57,7/8/2022,КОГЛАВАК
22819,16316188922819,F,0,,0,5/12/2022,0,0,16,38,ВАКЦИН,57,7/8/2022,КОГЛАВАК
22820,16316222622820,F,0,,0,5/12/2022,0,0,16,38,ВАКЦИН,57,7/8/2022,КОГЛАВАК
22821,16316253122821,F,0,,0,5/12/2022,0,0,16,38,ВАКЦИН,57,7/8/2022,КОГЛАВАК
22823,16317087222823,F,0,,0,5/12/2022,0,0,16,38,ВАКЦИН,57,7/8/2022,КОГЛАВАК
22824,16317216722824,F,0,,0,5/12/2022,0,0,16,38,ВАКЦИН,57,7/8/2022,КОГЛАВАК
22825,16317271222825,F,0,,0,5/13/2022,0,0,16,38,ВАКЦИН,56,7/8/2022,ЛЕПТО
22825,16317271222825,F,0,,0,5/13/2022,0,0,16,38,ВАКВИРУС,56,7/8/2022,ВИСТА
22827,16317542622827,F,0,,0,5/13/2022,0,0,16,38,ВАКВИРУС,56,7/8/2022,ВИСТА
22827,16317542622827,F,0,,0,5/13/2022,0,0,16,38,ВАКЦИН,56,7/8/2022,ЛЕПТО
22836,16319265222836,F,0,,0,5/14/2022,0,0,16,38,ВАКВИРУС,55,7/8/2022,ВИСТА
22836,16319265222836,F,0,,0,5/14/2022,0,0,16,38,ВАКЦИН,55,7/8/2022,ЛЕПТО
22850,16322697122850,F,0,,0,5/18/2022,0,0,16,38,ВАКВИРУС,51,7/8/2022,ВИСТА
22850,16322697122850,F,0,,0,5/18/2022,0,0,16,38,ВАКЦИН,51,7/8/2022,ЛЕПТО
22852,16322874622852,F,0,,0,5/18/2022,0,0,16,38,ВАКВИРУС,51,7/8/2022,ВИСТА
22852,16322874622852,F,0,,0,5/18/2022,0,0,16,38,ВАКЦИН,51,7/8/2022,ЛЕПТО
22864,16325094822864,F,0,,0,5/21/2022,0,0,16,38,ВАКВИРУС,48,7/8/2022,ВИСТА
22864,16325094822864,F,0,,0,5/21/2022,0,0,16,38,ВАКЦИН,48,7/8/2022,ЛЕПТО
22865,16325163122865,F,0,,0,5/21/2022,0,0,16,38,ВАКВИРУС,48,7/8/2022,ВИСТА
22865,16325163122865,F,0,,0,5/21/2022,0,0,16,38,ВАКЦИН,48,7/8/2022,ЛЕПТО
22866,16325345422866,F,0,,0,5/21/2022,0,0,16,38,ВАКЦИН,48,7/8/2022,ЛЕПТО
22866,16325345422866,F,0,,0,5/21/2022,0,0,16,38,ВАКВИРУС,48,7/8/2022,ВИСТА
22868,16325691122868,F,0,,0,5/21/2022,0,0,16,38,ВАКВИРУС,48,7/8/2022,ВИСТА
22868,16325691122868,F,0,,0,5/21/2022,0,0,16,38,ВАКЦИН,48,7/8/2022,ЛЕПТО
22869,16325768722869,F,0,,0,5/21/2022,0,0,16,38,ВАКЦИН,48,7/8/2022,ЛЕПТО
22869,16325768722869,F,0,,0,5/21/2022,0,0,16,38,ВАКВИРУС,48,7/8/2022,ВИСТА
22870,16325834722870,F,0,,0,5/22/2022,0,0,16,38,ВАКВИРУС,47,7/8/2022,ВИСТА
22870,16325834722870,F,0,,0,5/22/2022,0,0,16,38,ВАКЦИН,47,7/8/2022,ЛЕПТО
22871,16325879222871,F,0,,0,5/22/2022,0,0,16,38,ВАКВИРУС,47,7/8/2022,ВИСТА
22871,16325879222871,F,0,,0,5/22/2022,0,0,16,38,ВАКЦИН,47,7/8/2022,ЛЕПТО
22872,16326408922872,F,0,,0,5/22/2022,0,0,16,38,ВАКВИРУС,47,7/8/2022,ВИСТА
22872,16326408922872,F,0,,0,5/22/2022,0,0,16,38,ВАКЦИН,47,7/8/2022,ЛЕПТО
22873,16326453522873,F,0,,0,5/22/2022,0,0,16,38,ВАКВИРУС,47,7/8/2022,ВИСТА
22873,16326453522873,F,0,,0,5/22/2022,0,0,16,38,ВАКЦИН,47,7/8/2022,ЛЕПТО
22874,16326618322874,F,0,,0,5/22/2022,0,0,16,38,ВАКВИРУС,47,7/8/2022,ВИСТА
22874,16326618322874,F,0,,0,5/22/2022,0,0,16,38,ВАКЦИН,47,7/8/2022,ЛЕПТО
22875,16326720722875,F,0,,0,5/22/2022,0,0,16,38,ВАКВИРУС,47,7/8/2022,ВИСТА
22875,16326720722875,F,0,,0,5/22/2022,0,0,16,38,ВАКЦИН,47,7/8/2022,ЛЕПТО
22876,16326791822876,F,0,,0,5/22/2022,0,0,16,38,ВАКВИРУС,47,7/8/2022,ВИСТА
22876,16326791822876,F,0,,0,5/22/2022,0,0,16,38,ВАКЦИН,47,7/8/2022,ЛЕПТО
22877,16327001122877,F,0,,0,5/22/2022,0,0,16,38,ВАКВИРУС,47,7/8/2022,ВИСТА
22877,16327001122877,F,0,,0,5/22/2022,0,0,16,38,ВАКЦИН,47,7/8/2022,ЛЕПТО
22878,16327290022878,F,0,,0,5/23/2022,0,0,16,38,ВАКЦИН,46,7/8/2022,ЛЕПТО
22878,16327290022878,F,0,,0,5/23/2022,0,0,16,38,ВАКВИРУС,46,7/8/2022,ВИСТА
22879,16327302322879,F,0,,0,5/23/2022,0,0,16,38,ВАКВИРУС,46,7/8/2022,ВИСТА
22879,16327302322879,F,0,,0,5/23/2022,0,0,16,38,ВАКЦИН,46,7/8/2022,ЛЕПТО
22881,16327622422881,F,0,,0,5/23/2022,0,0,16,38,ВАКВИРУС,46,7/8/2022,ВИСТА
22881,16327622422881,F,0,,0,5/23/2022,0,0,16,38,ВАКЦИН,46,7/8/2022,ЛЕПТО
22882,16327771922882,F,0,,0,5/23/2022,0,0,16,38,ВАКВИРУС,46,7/8/2022,ВИСТА
22882,16327771922882,F,0,,0,5/23/2022,0,0,16,38,ВАКЦИН,46,7/8/2022,ЛЕПТО
22883,16327774322883,F,0,,0,5/23/2022,0,0,16,38,ВАКВИРУС,46,7/8/2022,ВИСТА
22883,16327774322883,F,0,,0,5/23/2022,0,0,16,38,ВАКЦИН,46,7/8/2022,ЛЕПТО
22884,16327782622884,F,0,,0,5/23/2022,0,0,16,38,ВАКВИРУС,46,7/8/2022,ВИСТА
22884,16327782622884,F,0,,0,5/23/2022,0,0,16,38,ВАКЦИН,46,7/8/2022,ЛЕПТО
22885,16327925122885,F,0,,0,5/23/2022,0,0,16,38,ВАКВИРУС,46,7/8/2022,ВИСТА
22885,16327925122885,F,0,,0,5/23/2022,0,0,16,38,ВАКЦИН,46,7/8/2022,ЛЕПТО
22886,16328164622886,F,0,,0,5/23/2022,0,0,16,38,ВАКВИРУС,46,7/8/2022,ВИСТА
22886,16328164622886,F,0,,0,5/23/2022,0,0,16,38,ВАКЦИН,46,7/8/2022,ЛЕПТО
22887,16328278422887,F,0,,0,5/23/2022,0,0,16,38,ВАКВИРУС,46,7/8/2022,ВИСТА
22887,16328278422887,F,0,,0,5/23/2022,0,0,16,38,ВАКЦИН,46,7/8/2022,ЛЕПТО
22888,16328357622888,F,0,,0,5/23/2022,0,0,16,38,ВАКВИРУС,46,7/8/2022,ВИСТА
22888,16328357622888,F,0,,0,5/23/2022,0,0,16,38,ВАКЦИН,46,7/8/2022,ЛЕПТО
22889,16328410322889,F,0,,0,5/24/2022,0,0,16,38,ВАКВИРУС,45,7/8/2022,ВИСТА
22889,16328410322889,F,0,,0,5/24/2022,0,0,16,38,ВАКЦИН,45,7/8/2022,ЛЕПТО
22890,16328728822890,F,0,,0,5/24/2022,0,0,16,38,ВАКВИРУС,45,7/8/2022,ВИСТА
22890,16328728822890,F,0,,0,5/24/2022,0,0,16,38,ВАКЦИН,45,7/8/2022,ЛЕПТО
22891,16329130622891,F,0,,0,5/24/2022,0,0,16,38,ВАКВИРУС,45,7/8/2022,ВИСТА
22891,16329130622891,F,0,,0,5/24/2022,0,0,16,38,ВАКЦИН,45,7/8/2022,ЛЕПТО
22892,16329336922892,F,0,,0,5/24/2022,0,0,16,38,ВАКВИРУС,45,7/8/2022,ВИСТА
22892,16329336922892,F,0,,0,5/24/2022,0,0,16,38,ВАКЦИН,45,7/8/2022,ЛЕПТО
22893,16329386422893,F,0,,0,5/24/2022,0,0,16,38,ВАКВИРУС,45,7/8/2022,ВИСТА
22893,16329386422893,F,0,,0,5/24/2022,0,0,16,38,ВАКЦИН,45,7/8/2022,ЛЕПТО
22894,16329469822894,F,0,,0,5/25/2022,0,0,16,38,ВАКВИРУС,44,7/8/2022,ВИСТА
22894,16329469822894,F,0,,0,5/25/2022,0,0,16,38,ВАКЦИН,44,7/8/2022,ЛЕПТО
22895,16329508322895,F,0,,0,5/25/2022,0,0,16,38,ВАКВИРУС,44,7/8/2022,ВИСТА
22895,16329508322895,F,0,,0,5/25/2022,0,0,16,38,ВАКЦИН,44,7/8/2022,ЛЕПТО
22896,16329578622896,F,0,,0,5/26/2022,0,0,16,38,ВАКВИРУС,43,7/8/2022,ВИСТА
22896,16329578622896,F,0,,0,5/26/2022,0,0,16,38,ВАКЦИН,43,7/8/2022,ЛЕПТО
22897,16329936622897,F,0,,0,5/26/2022,0,0,16,38,ВАКВИРУС,43,7/8/2022,ВИСТА
22897,16329936622897,F,0,,0,5/26/2022,0,0,16,38,ВАКЦИН,43,7/8/2022,ЛЕПТО
22898,16330043822898,F,0,,0,5/26/2022,0,0,16,38,ВАКВИРУС,43,7/8/2022,ВИСТА
22898,16330043822898,F,0,,0,5/26/2022,0,0,16,38,ВАКЦИН,43,7/8/2022,ЛЕПТО
22899,16330261622899,F,0,,0,5/26/2022,0,0,16,38,ВАКВИРУС,43,7/8/2022,ВИСТА
22899,16330261622899,F,0,,0,5/26/2022,0,0,16,38,ВАКЦИН,43,7/8/2022,ЛЕПТО
22900,16330403422900,F,0,,0,5/26/2022,0,0,16,38,ВАКВИРУС,43,7/8/2022,ВИСТА
22900,16330403422900,F,0,,0,5/26/2022,0,0,16,38,ВАКЦИН,43,7/8/2022,ЛЕПТО
22901,16330595722901,F,0,,0,5/26/2022,0,0,16,38,ВАКВИРУС,43,7/8/2022,ВИСТА
22901,16330595722901,F,0,,0,5/26/2022,0,0,16,38,ВАКЦИН,43,7/8/2022,ЛЕПТО
22902,16330598122902,F,0,,0,5/27/2022,0,0,16,38,ВАКВИРУС,42,7/8/2022,ВИСТА
22902,16330598122902,F,0,,0,5/27/2022,0,0,16,38,ВАКЦИН,42,7/8/2022,ЛЕПТО
22903,16330844922903,F,0,,0,5/27/2022,0,0,16,38,ЗДОРОВА,42,7/8/2022,ПРОЧИЕ
22903,16330844922903,F,0,,0,5/27/2022,0,0,16,38,ВАКВИРУС,42,7/8/2022,ВИСТА
22903,16330844922903,F,0,,0,5/27/2022,0,0,16,38,ВАКЦИН,42,7/8/2022,ЛЕПТО
22941,16336209922941,F,0,,0,6/4/2022,0,0,16,38,ЗДОРОВА,34,7/8/2022,ПРОЧИЕ
22945,16336974822945,F,0,,0,6/5/2022,0,0,16,38,ВАКВИРУС,33,7/8/2022,ВИСТА
22949,16337564622949,F,0,,0,6/6/2022,0,0,16,38,ВАКВИРУС,32,7/8/2022,ВИСТА
22956,16338290722956,F,0,,0,6/7/2022,0,0,16,38,ВАКВИРУС,31,7/8/2022,ВИСТА
22966,16339478722966,F,0,,0,6/8/2022,0,0,16,38,ЗДОРОВА,30,7/8/2022,ПРОЧИЕ
22968,16339566922968,F,0,,0,6/9/2022,0,0,16,38,ВАКВИРУС,29,7/8/2022,ВИСТА
22974,16341082322974,F,0,,0,6/10/2022,0,0,16,16,ЗДОРОВА,28,7/8/2022,ПРОЧИЕ
22976,16341565722976,F,0,,0,6/10/2022,0,0,16,16,ВАКВИРУС,28,7/8/2022,ВИСТА
22979,16342006122979,F,0,,0,6/11/2022,0,0,16,16,ВАКВИРУС,27,7/8/2022,ВИСТА
22980,16342339622980,F,0,,0,6/11/2022,0,0,16,16,ЗДОРОВА,27,7/8/2022,ПРОЧИЕ
22984,16344058022984,F,0,,0,6/12/2022,0,0,16,16,ВАКВИРУС,26,7/8/2022,ВИСТА
22986,16344198422986,F,0,,0,6/12/2022,0,0,16,16,ВАКВИРУС,26,7/8/2022,ВИСТА
22988,16344587822988,F,0,,0,6/13/2022,0,0,16,38,ВАКВИРУС,25,7/8/2022,ВИСТА
22997,16345431822997,F,0,,0,6/14/2022,0,0,16,38,БОЛЕЗНЬ,24,7/8/2022,ГАСТРО3
23002,16346550423002,F,0,,0,6/14/2022,0,0,16,38,ВАКВИРУС,24,7/8/2022,ВИСТА
23007,16347301123007,F,0,,0,6/15/2022,0,0,16,38,ВАКВИРУС,23,7/8/2022,ВИСТА
23011,16347643623011,F,0,,0,6/15/2022,0,0,16,38,ВАКВИРУС,23,7/8/2022,ВИСТА
23014,16347842423014,F,0,,0,6/15/2022,0,0,16,38,ВАКВИРУС,23,7/8/2022,ВИСТА
23030,16350008623030,F,0,,0,6/18/2022,0,0,16,38,БОЛЕЗНЬ,20,7/8/2022,ГАСТРО3
23032,16350388223032,F,0,,0,6/18/2022,0,0,16,38,БОЛЕЗНЬ,20,7/8/2022,ГАСТРО3
23032,16350388223032,F,0,,0,6/18/2022,0,0,16,38,БОЛЕЗНЬ,20,7/8/2022,РОТА
23033,16351069723033,F,0,,0,6/18/2022,0,0,16,38,ВАКВИРУС,20,7/8/2022,ВИСТА
23035,16351261023035,F,0,,0,6/18/2022,0,0,16,38,ВАКВИРУС,20,7/8/2022,ВИСТА
23038,16351971423038,F,0,,0,6/19/2022,0,0,16,38,ВАКВИРУС,19,7/8/2022,ВИСТА
23043,16352610723043,F,0,,0,6/19/2022,0,0,16,38,БОЛЕЗНЬ,19,7/8/2022,ГАСТРО2
23044,16352690923044,F,0,,0,6/19/2022,0,0,16,38,ЗДОРОВА,19,7/8/2022,ПРОЧИЕ
23045,16352816023045,F,0,,0,6/20/2022,0,0,16,38,БОЛЕЗНЬ,18,7/8/2022,ГАСТРО4
23047,16353475423047,F,0,,0,6/20/2022,0,0,16,38,БОЛЕЗНЬ,18,7/8/2022,ГАСТРО3
23048,16353678323048,F,0,,0,6/20/2022,0,0,16,38,БОЛЕЗНЬ,18,7/8/2022,ГАСТРО1
23050,16353796323050,F,0,,0,6/20/2022,0,0,16,38,ВАКВИРУС,18,7/8/2022,ВИСТА
23051,16353941523051,F,0,,0,6/20/2022,0,0,16,38,ЗДОРОВА,18,7/8/2022,ПРОЧИЕ
23053,16354723623053,F,0,,0,6/21/2022,0,0,16,0,ВАКВИРУС,17,7/8/2022,ВИСТА
